id,target
60549,11794.338001778033
60550,56869.96963133553
60551,32716.49135117618
60552,18484.60024306572
60553,8754.002334975678
60554,55142.99825754954
60555,37063.241837286194
60556,60821.16827634851
60557,37670.55244331547
60558,22855.32972170131
60559,45967.47894407262
60560,47487.15779300723
60561,14696.904622080017
60562,66105.53807292032
60563,12957.961900331053
60564,27863.85230492693
60565,24081.95557411524
60566,53347.108481034826
60567,10557.283295310917
60568,19428.635491374633
60569,33906.60770126559
60570,34857.08937573707
60571,89804.32062635547
60572,46849.80534687583
60573,45833.46349350576
60574,28373.638268159582
60575,13068.169602826478
60576,110137.62578634724
60577,37802.55964512801
60578,16777.90452081332
60579,26343.414644500932
60580,69528.6887483413
60581,50611.32363369428
60582,35428.0743264092
60583,15153.723419064365
60584,88716.50685339006
60585,92068.93828930904
60586,17918.106612785607
60587,12174.190339273764
60588,36517.799460306895
60589,33284.962630019785
60590,28364.763678957905
60591,32450.653810903892
60592,84785.52997371383
60593,48687.57644643402
60594,24151.8817583316
60595,73548.42355821074
60596,80020.21851215558
60597,19834.163795110344
60598,31505.032456451823
60599,16338.019092550307
60600,26114.491895722087
60601,30011.16044078053
60602,20352.339068869762
60603,22758.019978743923
60604,73318.35068558762
60605,45649.76548738939
60606,26154.57589717539
60607,23668.184768142204
60608,53053.381874994404
60609,21796.400323928516
60610,21373.092942427957
60611,37337.5143414913
60612,19264.89048783727
60613,61397.29699400416
60614,33458.117272126765
60615,46803.15669771395
60616,46450.65023702011
60617,30592.464047217272
60618,16660.610041948123
60619,63493.30908812066
60620,23092.267944882933
60621,55534.616364937894
60622,9268.106263618814
60623,11989.806570746438
60624,14678.078963854628
60625,49734.130922096665
60626,27251.868178948713
60627,15070.895960593421
60628,84403.52931385668
60629,50296.22907141291
60630,36461.533734600445
60631,39754.90781607109
60632,40101.94972878681
60633,32696.38427767782
60634,37859.228570334235
60635,70384.5428095517
60636,8826.098670567848
60637,24989.172149044385
60638,83916.00932728658
60639,44108.894184764475
60640,125527.17099526635
60641,44627.908380320005
60642,15914.101058510323
60643,19946.19896200197
60644,69645.94477145663
60645,40088.497964766786
60646,28288.03315672705
60647,51381.27085804582
60648,43629.11998736565
60649,30578.437019122895
60650,11089.261105744348
60651,53655.17663181221
60652,47678.593489457235
60653,74128.10445192567
60654,16958.203950886455
60655,93783.973490226
60656,26913.13314806968
60657,50200.470932444354
60658,57278.699229771904
60659,109783.77160608783
60660,33095.80828562043
60661,11889.10570923519
60662,19619.29517900483
60663,8190.616822906579
60664,36597.86470042227
60665,19889.03467389048
60666,14872.817721170855
60667,11810.54839163943
60668,37963.95963428142
60669,14607.721750220984
60670,32512.149073963774
60671,11627.176321673845
60672,9301.868325963187
60673,44176.50848063075
60674,48163.56932845812
60675,116517.73526359808
60676,50905.69488452778
60677,75107.85559897788
60678,16037.56410146647
60679,25155.25667610919
60680,133032.08852310228
60681,38225.76437618559
60682,34027.565807594234
60683,14527.463433910902
60684,46691.48224154498
60685,31493.89235573513
60686,49711.978798020355
60687,50757.37341350193
60688,54279.70560626365
60689,38050.8940578123
60690,22783.868803628557
60691,61377.839431694825
60692,19391.416128358072
60693,34355.010972329495
60694,37085.558602949095
60695,10608.61421682876
60696,10549.913117446358
60697,10894.09611759119
60698,34517.85211290804
60699,29857.3348964767
60700,11274.160602844728
60701,7538.906080091035
60702,40134.45093199045
60703,69267.41132899745
60704,13689.799350868334
60705,12811.950190951966
60706,20853.124432064753
60707,53290.81205164112
60708,10707.284887462405
60709,26582.939078329542
60710,70863.29379808456
60711,107461.78077693091
60712,45339.75450727409
60713,79880.45511498135
60714,37912.38012758265
60715,51163.691992568056
60716,52741.48550591353
60717,30908.99004950423
60718,24692.574494189495
60719,46565.61888749488
60720,28191.970711105252
60721,40074.37243108393
60722,11421.724021801425
60723,30617.87421737451
60724,17509.271936359954
60725,90066.00335522805
60726,31919.376580935867
60727,12627.038443285855
60728,64645.7399650297
60729,33524.96483526559
60730,8450.48462735417
60731,43116.05382347687
60732,46657.77710561177
60733,64222.85931828094
60734,33709.68428571171
60735,18425.989914139787
60736,32698.84758157273
60737,62122.14472521489
60738,66975.18558864322
60739,68197.38544042605
60740,109115.53457190271
60741,21667.233051647032
60742,10969.440353875829
60743,26793.228179186237
60744,13121.104806540574
60745,20856.711205294312
60746,58295.936058248706
60747,18754.790185017886
60748,65136.39949809989
60749,43448.1913963749
60750,10841.005109775248
60751,25263.506930937256
60752,15111.004120414313
60753,29201.248861007447
60754,59822.59476145186
60755,22980.06246669644
60756,63406.709007909136
60757,85943.28191987153
60758,30904.084253890454
60759,21554.096297607066
60760,21333.832997453388
60761,122454.43927110422
60762,18518.540162224577
60763,89188.16846849267
60764,19390.91948998761
60765,20310.24236964461
60766,115380.27261425111
60767,16763.148183837075
60768,38023.308515918754
60769,12568.308388453543
60770,18263.101737568257
60771,55556.94751740478
60772,45726.30100958751
60773,27146.880130584992
60774,21199.076984623825
60775,27571.994208380158
60776,53832.83212812389
60777,28570.623730686184
60778,45904.956928135354
60779,43615.23198701189
60780,39832.053616906545
60781,29825.707193316757
60782,25727.67843826758
60783,18634.08995703472
60784,35596.57005746301
60785,30791.327247146313
60786,19141.607776953846
60787,50814.50272722249
60788,82392.017174313
60789,48297.52606236371
60790,121422.43116450944
60791,45308.4970849044
60792,20476.728044544583
60793,79608.71107562454
60794,28392.9870530756
60795,39087.31108827764
60796,54850.40683388565
60797,64788.20511978158
60798,70029.47735308527
60799,85679.77598246747
60800,10251.423474687661
60801,87032.89485759052
60802,12149.445907972631
60803,22668.54160460088
60804,56108.61136600747
60805,12697.025030021905
60806,34804.33824769416
60807,34460.37126376555
60808,42303.895012848014
60809,19241.48284229702
60810,34171.39243017792
60811,70933.79959541239
60812,37448.36408974076
60813,68275.73868868154
60814,79358.85007677332
60815,55604.67171492121
60816,15512.722112884594
60817,26054.660872237895
60818,14732.528453401026
60819,11501.029748056257
60820,13095.240043405764
60821,57524.05451737193
60822,18464.69281779172
60823,25136.992949833973
60824,86713.97758756773
60825,114349.47588183016
60826,34974.30473233339
60827,34136.47702503624
60828,35043.39271950158
60829,42013.39104735138
60830,14110.650660904996
60831,38994.70578686441
60832,17946.869086248418
60833,20643.832090832366
60834,26267.139301500407
60835,10220.46423550082
60836,40785.49468465532
60837,29111.770067075195
60838,27912.19761082305
60839,24861.81518534899
60840,34695.15504927776
60841,48251.3643967372
60842,31815.091752722143
60843,67083.0053352836
60844,58998.12553169232
60845,31156.84743150425
60846,92473.95001481281
60847,34030.26242089094
60848,17985.05385482415
60849,106040.79721974232
60850,74114.33241064016
60851,57983.40904753231
60852,47078.24714134669
60853,20302.388126576658
60854,93061.67469645577
60855,75216.2988919423
60856,35256.33407006885
60857,67823.7156639713
60858,38674.690788286105
60859,9334.821508978148
60860,21995.155698460443
60861,18847.653453204628
60862,37026.430600582535
60863,81534.59307310422
60864,122725.04620906753
60865,7791.809861075745
60866,40244.18358610476
60867,7319.750247383185
60868,29851.30817406569
60869,43255.2652461351
60870,20712.71087110138
60871,92307.61409586263
60872,37071.71995989221
60873,43623.768590343134
60874,89614.21823481555
60875,26835.50733347919
60876,27970.643151975535
60877,83256.49617913215
60878,69992.80301626699
60879,17529.212163584118
60880,83628.97365506504
60881,10868.143218645815
60882,28750.446062159797
60883,14117.0292678762
60884,11572.952716585298
60885,22463.889789404602
60886,25750.10098594773
60887,54217.50413565984
60888,90583.72508448536
60889,31803.882464589227
60890,13478.22285106839
60891,51248.99570057269
60892,21131.650644020963
60893,11265.30377738184
60894,52133.24000514299
60895,24987.89932239409
60896,83746.85684339085
60897,45988.05822131625
60898,24048.534390958575
60899,27232.717693002625
60900,52319.569195626274
60901,56807.3508986311
60902,49685.16966403608
60903,35788.50727376698
60904,35448.81129193437
60905,10009.300671104404
60906,32113.641161909138
60907,28695.98961295131
60908,27701.77916890805
60909,17518.673260530344
60910,18031.35166428579
60911,26753.356115674134
60912,19421.135762159214
60913,67537.8077885073
60914,45908.70194250042
60915,12660.169500965407
60916,32355.902148565176
60917,54346.47249102137
60918,6117.457195349992
60919,8767.067522196947
60920,9975.211656070696
60921,19657.733310167485
60922,38185.160003406054
60923,39719.6685538776
60924,25539.965878351206
60925,15352.107071479708
60926,22981.197427058716
60927,103524.29101978632
60928,11104.455964341556
60929,69240.55687338035
60930,54377.82410023746
60931,27728.815395479694
60932,24575.111765544905
60933,37175.47103835182
60934,3725.728627739174
60935,12088.385962302962
60936,9874.743653482863
60937,20579.40483032439
60938,14477.358533575465
60939,70513.56639972758
60940,29086.861106241515
60941,31082.556766460355
60942,67901.63470512854
60943,28012.77351614355
60944,18631.005613597274
60945,14157.574828749091
60946,25345.920330923953
60947,43830.99880093738
60948,14602.217048431457
60949,40211.70054055603
60950,40394.16132953957
60951,35454.197110659974
60952,46630.46830431816
60953,56058.01364064546
60954,35321.56510333258
60955,25801.50797546403
60956,16127.337912141376
60957,19841.63821352566
60958,12201.696138036818
60959,81074.95645619997
60960,43232.54504450085
60961,18633.72554967948
60962,38701.25400209808
60963,27982.914409689085
60964,43466.154634519065
60965,28553.434496583825
60966,42501.528484908915
60967,46426.58709384056
60968,68565.97409360502
60969,51514.77508634973
60970,67587.02083394994
60971,69296.682718672
60972,23277.118087322156
60973,12049.759224751911
60974,28791.91550028036
60975,55872.25293519843
60976,34801.32732878886
60977,23303.04047689988
60978,26085.18806962032
60979,22467.444245566392
60980,44857.53955388798
60981,73206.66451896848
60982,9600.128512089957
60983,25236.451452464305
60984,35591.27745284865
60985,40086.52465311805
60986,52365.16576923285
60987,13442.279780833116
60988,19244.101115078487
60989,43623.768590343134
60990,37556.01899564354
60991,54942.41054431505
60992,8267.66921436764
60993,34489.52896672266
60994,16976.703666963822
60995,54943.828965525085
60996,29903.343607491224
60997,64275.87636749791
60998,21131.414325696845
60999,45385.31806524024
61000,79855.88451617351
61001,27066.724209241038
61002,45950.45929157529
61003,34244.94756025289
61004,25313.20736812172
61005,46859.453127107656
61006,31317.49401844317
61007,95157.15233042097
61008,44022.473169325836
61009,53643.8905001934
61010,11943.874787184763
61011,7359.877045435051
61012,65050.82250785127
61013,14901.074913054363
61014,58460.464949028035
61015,26315.740564753432
61016,9368.507924746022
61017,19968.095213339202
61018,33153.65814764679
61019,39149.90504598673
61020,38145.3883908489
61021,15086.014044366852
61022,22791.05911491992
61023,27137.211384021957
61024,15335.819204916068
61025,16314.245529396265
61026,94256.11101433856
61027,23394.666665355093
61028,43639.48434702643
61029,54369.92749189713
61030,53414.68187140279
61031,43260.75173663116
61032,13824.75577327659
61033,10891.797438585887
61034,20254.091845783947
61035,57738.31349210377
61036,62375.07530609695
61037,86834.76029830161
61038,25147.533883917327
61039,40035.76423124889
61040,33558.474526229824
61041,8104.233534483901
61042,58598.709776312855
61043,27880.541928531777
61044,30571.765280959447
61045,11981.887300751083
61046,13327.268194125914
61047,87821.3265853074
61048,45731.207109869545
61049,27942.628373148927
61050,8708.812786857718
61051,39760.89107186707
61052,14628.292962111422
61053,84674.1450650964
61054,10071.029896244241
61055,22896.651769852368
61056,62694.485654644355
61057,25258.892641475384
61058,36822.07742335245
61059,56361.17896606632
61060,73034.26941056807
61061,67651.53079511691
61062,37360.47444449477
61063,28118.604626643155
61064,23584.147168342635
61065,61833.96377736207
61066,60242.86060323332
61067,31144.887627406504
61068,76567.46969755458
61069,46360.65059810949
61070,50740.528167680495
61071,68526.46822052887
61072,149899.93512606528
61073,11507.452478147557
61074,26505.25360043009
61075,20245.8842102988
61076,18857.58176594625
61077,42939.178282997505
61078,10598.559151112513
61079,23008.820061035312
61080,79057.05380002347
61081,47492.41028636779
61082,91279.55174764448
61083,17933.958103367113
61084,11682.316684963875
61085,32783.665062107655
61086,19162.457249820716
61087,11353.391296103046
61088,15006.180089928414
61089,21355.30215967629
61090,56737.79864126475
61091,17351.875212964427
61092,76162.98540106966
61093,30910.84218711487
61094,78625.42505903532
61095,49495.61750207053
61096,16891.59006761476
61097,21524.22849244754
61098,44453.56015684767
61099,12012.691256616848
61100,31971.290016890573
61101,22581.05824667826
61102,25954.172191615955
61103,38168.37407466557
61104,39236.48842056754
61105,40268.223156666114
61106,23917.412440237127
61107,61993.01583497533
61108,15740.634507034363
61109,92028.39308926958
61110,45710.95316645818
61111,14109.140052320568
61112,85723.31341355185
61113,14472.774118867592
61114,9802.867999985308
61115,17326.069904187032
61116,22719.544006136635
61117,66430.19498950448
61118,73161.93880106483
61119,33260.26995569649
61120,55739.06691112606
61121,10176.371146402387
61122,69536.80750759263
61123,14670.519834956824
61124,44089.998322253494
61125,21227.7556904194
61126,57349.6574423498
61127,20873.99763917828
61128,25483.669448957502
61129,49990.44695347163
61130,36593.51602182065
61131,113784.79937012676
61132,39548.837385986684
61133,23290.602356648626
61134,27943.948450185562
61135,10637.635113697817
61136,52822.64184030215
61137,82919.31297683502
61138,57178.77942848486
61139,34404.10450667599
61140,30192.224644230904
61141,43270.70552174815
61142,15526.300407231249
61143,13925.904805138536
61144,21430.87021058583
61145,11132.557299437614
61146,31898.89574839696
61147,12107.563158808754
61148,23881.957910508438
61149,25022.2983240043
61150,18221.36174548733
61151,54736.81834992831
61152,15391.122154415136
61153,68760.98703055175
61154,28382.65521769085
61155,34602.1306494323
61156,120253.03139108498
61157,57627.52627223163
61158,145144.57921126139
61159,92968.42035584249
61160,22378.006400231247
61161,30977.877760113766
61162,45686.25683436782
61163,22149.336360022662
61164,21258.997258733452
61165,17622.704800981992
61166,69686.18295117775
61167,44476.15658247735
61168,15998.044757699014
61169,37998.97492659432
61170,27623.307487832073
61171,93287.62559338509
61172,44690.065523160425
61173,48327.20039142433
61174,37199.691590755494
61175,12436.816160429053
61176,16640.932871971596
61177,14362.617268445494
61178,90066.00335522805
61179,30626.495504884075
61180,112734.19212485872
61181,25698.181834504398
61182,54074.17164535152
61183,34344.85046938484
61184,70072.3538484388
61185,40335.117653928595
61186,71555.31607589721
61187,6616.256843798431
61188,31061.777104925135
61189,42395.534506927004
61190,69222.77094166394
61191,29684.775730965277
61192,22461.701593076046
61193,48146.42699633208
61194,41921.03339411291
61195,19452.70783629984
61196,39086.99482154289
61197,27728.815395479694
61198,51542.95576598513
61199,57330.9331192712
61200,46473.746991916465
61201,25139.593296860712
61202,9754.73227321139
61203,121968.37334139018
61204,74850.55054351887
61205,34050.454922133424
61206,48331.66614341343
61207,50290.163937996476
61208,36339.70411882532
61209,60570.6804215153
61210,10006.523488045126
61211,25378.754373326163
61212,45277.2689302894
61213,26751.52552254719
61214,17409.295319031386
61215,36769.23352916947
61216,15762.156986507058
61217,143146.83837334177
61218,22071.413503679796
61219,75162.41975986492
61220,41435.88554731079
61221,28258.18929220193
61222,18844.16569306299
61223,29389.865895828
61224,23582.02389395897
61225,54857.70873698828
61226,60936.50833369374
61227,18642.460259787626
61228,45671.93501132276
61229,27871.852969457148
61230,11421.415370305436
61231,104696.99670133677
61232,65339.71618455316
61233,31476.306376225155
61234,16721.965148104286
61235,35532.78008338795
61236,51863.584978252344
61237,77837.11006577415
61238,21481.866421700077
61239,110021.8440857137
61240,78093.4906392628
61241,36356.33871208746
61242,47093.4157550516
61243,50531.916669849
61244,29822.155395270096
61245,58595.1180667933
61246,8101.378940763119
61247,26505.25360043009
61248,16141.615270055205
61249,20721.73050953016
61250,24580.634825903846
61251,21815.305639771505
61252,13506.544633304982
61253,70276.88779017174
61254,15788.905039925758
61255,14255.078138015448
61256,25522.406662730467
61257,49492.64474126425
61258,46562.35211579058
61259,18118.180126451476
61260,59092.804995137594
61261,84523.69673717408
61262,11714.410912407451
61263,31774.10846452391
61264,15731.67365402916
61265,61852.752207489546
61266,15427.11396347646
61267,87969.28335445609
61268,69078.86451773757
61269,27846.500154673282
61270,35824.86873132886
61271,15224.840657192815
61272,41036.38331133909
61273,46520.46630826902
61274,25763.848646908733
61275,22022.410485926255
61276,36061.93737359331
61277,40137.445738442926
61278,48922.00386660409
61279,10047.548232427009
61280,12048.372543845231
61281,36813.36188505011
61282,11363.083116201282
61283,60902.00825076859
61284,47857.17889748904
61285,29291.594476645198
61286,13459.366694133916
61287,9335.887073852064
61288,51135.64606181223
61289,53744.47944463087
61290,30071.5142343019
61291,37755.18523680076
61292,37289.63350277381
61293,68733.242337221
61294,16514.78969726226
61295,46130.299879849845
61296,31253.48516007495
61297,37288.1512106283
61298,36827.48339150481
61299,43094.01261376955
61300,71438.7016243624
61301,53566.48011580014
61302,53930.84129456722
61303,36884.747294080655
61304,47762.34574570709
61305,80008.13192435737
61306,21498.947820808524
61307,52155.8464875085
61308,15093.626869286098
61309,68578.4229773162
61310,22390.732771173632
61311,55207.22447796023
61312,76599.40051225475
61313,18631.005613597274
61314,10344.94592666656
61315,19155.008941692064
61316,13994.038907551005
61317,48779.08185689926
61318,16370.761945446371
61319,29971.99206059219
61320,15224.840657192815
61321,53790.39465632945
61322,31742.39231890354
61323,21267.139427524886
61324,34395.932202152515
61325,51628.16426564655
61326,45359.01313011149
61327,24261.22533495273
61328,64266.6328416843
61329,19400.511556281817
61330,31339.85580349393
61331,18408.520047675975
61332,53598.880202418506
61333,26173.081895878804
61334,28783.181318097504
61335,245750.04717484274
61336,51203.935148395685
61337,-1747.9930778606447
61338,84430.3117946942
61339,106651.02954040004
61340,36529.28702636072
61341,8206.648315588402
61342,66974.61472912274
61343,19188.465531957936
61344,71350.41257439104
61345,36884.747294080655
61346,52988.18524811585
61347,28787.857946961416
61348,22208.472737256066
61349,68603.98329530755
61350,67723.75951595798
61351,13229.822358267966
61352,40796.84044451325
61353,17598.588607858568
61354,54975.92384197487
61355,46351.720748400214
61356,5814.860174273446
61357,56163.25866608682
61358,32166.589514643223
61359,73991.3586884147
61360,59881.51897931733
61361,10477.521363812168
61362,39354.56939932649
61363,79321.65349906888
61364,30361.14465615131
61365,22449.96631421454
61366,62297.18947539906
61367,49952.743860625545
61368,16637.550935119052
61369,51945.74493208714
61370,98611.90339563166
61371,84386.61737449886
61372,42198.45119488094
61373,42332.27477178412
61374,70536.95762776697
61375,20258.22814503386
61376,88352.77073426713
61377,45481.9544394427
61378,31843.15021811557
61379,67262.8972796215
61380,42896.367187735676
61381,20318.230507818833
61382,34132.540601810404
61383,21000.60993512206
61384,159592.6784285337
61385,78718.90538342524
61386,43113.33644025394
61387,11345.258933614417
61388,106952.50774703754
61389,25182.31349226278
61390,69812.63338396774
61391,39553.858810444624
61392,21852.69675332222
61393,55496.87181037733
61394,26044.559724610885
61395,56026.826770795895
61396,15094.859510789127
61397,19174.41676658493
61398,8977.921621439249
61399,7631.209183911387
61400,52662.30801452426
61401,20732.959018322043
61402,30508.112246973276
61403,20566.678056529592
61404,28656.52645910772
61405,12012.691256616848
61406,30587.486160163462
61407,51327.31206925496
61408,80245.003301632
61409,72710.64619990102
61410,30172.29827671373
61411,12518.659070139029
61412,61912.93863625173
61413,66544.83516641856
61414,92015.340601263
61415,44671.654036632266
61416,9348.089070644026
61417,35116.47158180899
61418,66667.94869343235
61419,31224.914311036573
61420,20716.565565539247
61421,12795.18132317756
61422,39086.26565700707
61423,27034.934567810924
61424,55215.639058113215
61425,67532.81126501845
61426,9090.439764008024
61427,9856.791577551949
61428,50005.481058794496
61429,83764.05735689621
61430,18495.380170398807
61431,34123.697179536815
61432,16874.555388146528
61433,21416.222301950234
61434,36055.77550867186
61435,90186.3972033855
61436,29590.133173005084
61437,21259.56616898675
61438,8206.648315588402
61439,30850.92737739682
61440,15853.840775555183
61441,13959.936951993213
61442,74561.95163306818
61443,52009.97856035322
61444,47534.06117497191
61445,53033.81882180158
61446,33940.40102472272
61447,23342.735651657888
61448,26465.18257544414
61449,25299.231471396386
61450,40517.00917762614
61451,7122.898660596306
61452,29436.78689658751
61453,13824.75577327659
61454,45136.89333061583
61455,10567.419841268123
61456,29688.704141478465
61457,66598.23471593598
61458,14876.657621107512
61459,8339.180994390517
61460,61295.62322941044
61461,25760.131676323424
61462,37221.44667182592
61463,15045.509066344785
61464,7029.9606537449345
61465,53811.56712526472
61466,28603.432163287696
61467,76471.97094921459
61468,33431.392809848825
61469,26978.21596780438
61470,49279.387145952795
61471,21668.371804323182
61472,87658.94016171606
61473,7690.541531885047
61474,29090.19565319129
61475,106652.85103850935
61476,38714.13195414025
61477,18973.233655712065
61478,30842.150094926492
61479,26070.286934099935
61480,73027.28985329763
61481,17708.743740629077
61482,15405.468269786232
61483,49623.44435129292
61484,44527.093226608275
61485,13371.684774964311
61486,69486.93761971786
61487,68108.6234339681
61488,9530.396093094098
61489,16499.739838261565
61490,33781.613790439515
61491,22355.181054013145
61492,40974.195950485
61493,66628.59295478885
61494,64379.57131305982
61495,9253.502885620992
61496,11610.383695482264
61497,14936.006301164418
61498,31062.35736803684
61499,42858.06500138092
61500,13387.496876189043
61501,49135.21311434603
61502,7717.940518145369
61503,41300.4405226348
61504,50179.86819989265
61505,24211.11564600634
61506,55629.17958989656
61507,24638.80793366572
61508,40963.93055441002
61509,56986.430245314834
61510,19491.356348374837
61511,23958.771056290596
61512,114589.25144918248
61513,71789.83724415734
61514,88027.55352387595
61515,29842.424816924275
61516,79980.59998105194
61517,41483.8189177098
61518,59831.319449831346
61519,14472.774118867592
61520,25483.669448957502
61521,30685.604265514154
61522,13620.485518222535
61523,14875.688448989655
61524,51973.67406028672
61525,79877.98550043718
61526,32778.14100997843
61527,71974.77199628105
61528,31840.541365939753
61529,32910.521440827215
61530,41178.03646822433
61531,16783.46348967536
61532,27943.948450185562
61533,35107.93429097967
61534,81263.47089236505
61535,82844.94208804627
61536,81122.73453032212
61537,33686.91804225783
61538,13685.279892879904
61539,42520.398978303114
61540,18105.96512822168
61541,7755.943431389635
61542,26457.250135111914
61543,21245.521408842906
61544,32060.86862586647
61545,7897.474812393941
61546,32045.490186239094
61547,33550.23252110906
61548,22276.033687068033
61549,12914.594226460065
61550,33619.02690422676
61551,21584.97846326743
61552,32244.15795306207
61553,76995.6470583458
61554,20408.696869320913
61555,39676.63154367122
61556,15062.045213211526
61557,-209.4941214086951
61558,28739.991201304805
61559,28880.27856149231
61560,8960.173375436103
61561,23008.33897708045
61562,9276.75627027888
61563,19941.728011682728
61564,13870.909945362542
61565,54421.26147326426
61566,26155.514659696288
61567,13430.578639895373
61568,23526.818515112525
61569,98649.0338862165
61570,13824.75577327659
61571,56514.294532345106
61572,34382.83875058146
61573,33188.84494242575
61574,14454.427833078365
61575,9546.741173094366
61576,18344.503492718974
61577,38576.98250850712
61578,68505.42021370465
61579,24721.17614796983
61580,39665.34799942433
61581,19287.445121422836
61582,12669.788363081325
61583,36728.37959746763
61584,10220.079948282411
61585,31822.57483490261
61586,57867.338245907835
61587,50119.45034135187
61588,15434.704081605669
61589,20781.950206130543
61590,34584.29490876169
61591,11071.663792549261
61592,43314.906693333236
61593,21016.30053497092
61594,28531.422144875934
61595,24881.921293297873
61596,29369.494269743416
61597,20580.022113081617
61598,21724.78935128245
61599,36792.91989882581
61600,10040.810233561715
61601,54240.32067169914
61602,8882.549527653506
61603,37370.778182692455
61604,24994.660520492926
61605,6762.542933045512
61606,54726.697797699286
61607,12747.142562044419
61608,87975.38174477775
61609,41311.39538467918
61610,-1931.365581261731
61611,11494.755284052913
61612,44731.61571581627
61613,29665.96519312788
61614,11607.286021046888
61615,36771.83171758075
61616,49990.44695347163
61617,18386.38008092427
61618,59151.951791407526
61619,18855.15573663346
61620,28682.044711486516
61621,34794.51243045205
61622,12593.343785022991
61623,15182.045780765007
61624,14445.547347914102
61625,23169.9495090146
61626,64789.14461839265
61627,35862.18684150395
61628,14141.338668119368
61629,32657.97189759788
61630,33742.88027933789
61631,16628.36729033374
61632,28963.735647313915
61633,16547.948195987592
61634,43153.084958179716
61635,91881.01619287592
61636,10481.060152780756
61637,34221.562822753665
61638,36307.94261798269
61639,82337.52638383457
61640,49095.52703664893
61641,24595.001746983566
61642,13093.183426318972
61643,79226.99141738401
61644,23490.60780956124
61645,21463.400241121304
61646,15116.499753120055
61647,19739.449703645558
61648,74269.30472066211
61649,16890.988548404188
61650,45194.74380049181
61651,11748.891919397493
61652,71789.83724415734
61653,27604.146222856372
61654,34481.45655488273
61655,14189.671756723312
61656,84182.22699873662
61657,13321.922199063318
61658,10363.150434478017
61659,32319.359079151116
61660,39839.40836842271
61661,137496.54576744026
61662,11025.257191340695
61663,33110.75986179803
61664,79055.77308531752
61665,77695.2889282886
61666,34586.39779540116
61667,38611.17808908208
61668,11353.391296103046
61669,57461.06441812545
61670,72568.14268047798
61671,32965.37375672207
61672,18079.217260001908
61673,9467.89097651299
61674,60958.21938376384
61675,21768.618894055147
61676,30655.1463017635
61677,12942.760086706776
61678,66397.12160483791
61679,24667.027962854252
61680,9276.75627027888
61681,47870.06352479407
61682,94969.1117905046
61683,18494.250962241495
61684,41657.66825274599
61685,26016.719180509368
61686,11633.752654615657
61687,82590.92413732599
61688,24736.344508833423
61689,47179.34098374279
61690,64075.72789697482
61691,26464.3467807179
61692,43612.837904731234
61693,44344.91075529777
61694,69197.80469946828
61695,24375.29672348753
61696,60369.743717466874
61697,31737.26857883557
61698,7174.44531993596
61699,35018.95299344607
61700,86642.58219176503
61701,10550.508418336703
61702,30114.412667984794
61703,33022.92099589577
61704,37714.69932095379
61705,39417.19971128652
61706,57741.85431753475
61707,36882.62861195975
61708,63599.118097171224
61709,19199.14243161751
61710,17636.17756964434
61711,44532.45301187105
61712,20027.104571086267
61713,81573.71256640066
61714,15146.491997472956
61715,17845.15731847669
61716,9784.610524920923
61717,14448.591486091247
61718,38823.31880760907
61719,11167.37870276763
61720,17395.788454470432
61721,31496.560381061026
61722,21519.696670515008
61723,9712.09734523751
61724,38122.39675595337
61725,68423.34496376973
61726,31577.96541667346
61727,21736.471273433348
61728,36567.082364417016
61729,16516.255313907484
61730,10894.61033186632
61731,15131.039180364138
61732,24755.683540122765
61733,36874.89964521678
61734,19263.002819867863
61735,72060.81657082925
61736,23779.490438109893
61737,18053.551448166185
61738,72952.78708391637
61739,18637.323644354772
61740,17015.892864594316
61741,11012.41430466818
61742,59628.03559655246
61743,31595.057716575044
61744,11078.252968588782
61745,15588.631328422654
61746,9875.7097762717
61747,17832.211702941986
61748,17036.311497433147
61749,27779.826800459366
61750,15780.969767786848
61751,14951.899055586962
61752,33980.41096794015
61753,32617.783183219355
61754,54731.22264642976
61755,12289.12213048977
61756,86716.507795951
61757,42601.49184623836
61758,34054.587814660386
61759,39826.52095977882
61760,29934.202832484927
61761,22451.239452112746
61762,28986.308765497233
61763,67083.0053352836
61764,14096.502903916904
61765,33620.07160829359
61766,34562.12786558061
61767,10079.774528545702
61768,8322.017147332397
61769,77286.31728853672
61770,18786.95996821848
61771,24608.601676945185
61772,43657.02303812614
61773,10830.594850553893
61774,42387.874090550395
61775,12015.402004430993
61776,73685.86808381099
61777,32679.191546630616
61778,40984.421423755935
61779,20416.376123479266
61780,39832.053616906545
61781,62635.207346985764
61782,32643.882002418537
61783,24565.072614220033
61784,45563.95824045415
61785,44495.59167953999
61786,67714.88092482586
61787,52606.01158513055
61788,21757.03519348274
61789,33187.335158020054
61790,11413.871561808499
61791,54402.47428425261
61792,18259.799407615985
61793,36401.80522594533
61794,14492.01908536729
61795,22573.611782936194
61796,70479.30113350022
61797,69950.12134810383
61798,47262.243590338476
61799,37998.97492659432
61800,22347.258471088207
61801,36288.94241258519
61802,30727.715265673465
61803,72593.77272983905
61804,52435.07348623477
61805,24322.00283106541
61806,21449.339607113026
61807,82026.76988219832
61808,84499.57431305668
61809,12439.01772625244
61810,23430.92051411658
61811,66216.45024524246
61812,23240.743434597804
61813,54659.16768448941
61814,19057.622323114603
61815,47110.207335429994
61816,12274.432186669135
61817,44940.16579727888
61818,24948.482488073503
61819,35025.9698198116
61820,17563.692497887834
